rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크
54253006,마케팅,2026-07-19 15:46:59,2026-06-23,수정일,(주)아이스크림미디어,[아이스크림미디어] 교육쇼핑몰 마케팅 담당자 채용 (계약직),"SNS마케팅, ,, 마케팅, ,, 광고마케팅, ,, 바이럴마케팅, ,, 광고기획, 외",경기 성남시 분당구,신입,대졸↑,,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54253006
54345919,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,(주)미래아이엔씨,[네이버/카카오 공식파트너사] 온라인 마케팅 광고영업 AE채용,"SNS마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, 외",서울전체,경력무관,학력무관,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54345919
54359245,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,(주)비아이매트릭스,[코스닥기업] 마케팅 담당자 계약직 채용,"블로그마케팅, ,, 온라인마케팅, ,, 마케팅, ,, 오프라인마케팅, ,, 기업홍보, 외",서울 강남구,경력3년↑,대졸↑,계약직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54359245
54382963,마케팅,2026-07-19 15:46:59,2026-07-06,등록일,(주)모다이노칩,모다아울렛 본부 마케팅팀 사원 채용,"영업마케팅, ,, 영업기획, ,, 영업전략, ,, 매출관리, ,, 쇼핑몰",경기 성남시 수정구,신입·경력,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54382963
54445143,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,(주)지피클럽,[지피클럽] 퍼포먼스 마케터(리더급) 채용,"블로그마케팅, ,, 마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, 외",서울 용산구,경력 5~15년,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54445143
54378109,마케팅,2026-07-19 15:46:59,2026-07-06,등록일,(주)드림인사이트,[코스닥상장사] 온라인 퍼포먼스마케팅 AE 모집,"IMC, ,, 마케팅기획, ,, AE(광고기획자), ,, AE(광고기획자), ,, 광고대행사",서울 구로구,경력 1~6년,학력무관,,~09/04(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54378109
54422759,마케팅,2026-07-19 15:46:59,2026-07-09,등록일,마리오쇼핑(주),마리오쇼핑(주) 마케팅 기획 대리급 채용,"CRM마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울 금천구,경력5년↑,초대졸↑,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54422759
54489985,마케팅,2026-07-19 15:46:59,2026-07-16,등록일,유한회사 미소,[O2O 홈서비스 플랫폼 miso] 콘텐츠 마케터 (SEO/상위노출),"블로그마케팅, ,, 마케팅전략, ,, 마케팅, ,, 콘텐츠마케팅, ,, 광고마케팅, 외",서울 종로구,경력1년↑,학력무관,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54489985
54278972,마케팅,2026-07-19 15:46:59,2026-06-25,등록일,주식회사 위대한상상,[마케팅본부] CRM 마케터 (3년 이상),"CRM마케팅, ,, 마케팅, ,, 전자상거래",서울 강남구,경력 4~8년,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54278972
54415466,마케팅,2026-07-19 15:46:59,2026-07-09,등록일,(주)디엠씨미디어,[디엠씨미디어] 검색광고 퍼포먼스마케터 경력 채용,"마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울 강남구,경력 4~7년,대졸↑,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54415466
54450794,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주)퍼셀,[PURCELL] 국내 마케터,"온라인마케팅, ,, 마케팅전략, ,, 디지털마케팅, ,, 인플루언서마케팅, ,, 마케팅기획, 외",서울 강남구,경력 2~6년,대졸↑,정규직,~09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54450794
54322096,마케팅,2026-07-19 15:46:59,2026-07-01,수정일,(주)와이어트,미국 IMC팀 브랜드마케터(파트장~팀장),"CRM마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, 외",서울전체,경력 8~15년,고졸↑,정규직,~07/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54322096
54444755,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주)디엠씨미디어,[디엠씨미디어] 디지털마케팅 트렌드 리서치·콘텐츠 기획 경력,"마케팅기획, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, ,, 디지털마케팅, 외",서울 강남구,경력 3~10년,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54444755
54451955,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,(주)데이원컴퍼니,[패스트캠퍼스][경력] 신사업 디지털 마케터,"디지털마케팅, ,, 콘텐츠마케팅, ,, 브랜드마케팅, ,, 직업전문학교",서울 강남구,경력4년↑,학력무관,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451955
54364810,마케팅,2026-07-19 15:46:59,2026-07-09,수정일,(주)샤랩,"[SHALAB,] 퍼포먼스 마케터 경력직 채용","SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울전체,경력무관,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54364810
54314045,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,(주)미래아이엔씨,[IMC] 퍼포먼스 마케터 경력 채용,"블로그마케팅, ,, 마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, 외",서울전체,경력1년↑,초대졸↑,정규직,~08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54314045
54457686,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,(주)더파운더즈,[ANUA] 한국 퍼포먼스마케팅 매니저,"SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울 강남구,경력 2~7년,초대졸↑,정규직,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54457686
54239931,마케팅,2026-07-19 15:46:59,2026-07-14,수정일,원리테일익스페리언스코리아리미티드(유),[BX팀] 이벤트 프로모션 및 브랜드 마케팅 주니어 담당자 채용,"스포츠마케팅, ,, 브랜드마케팅, ,, BTL, ,, 이벤트프로모션, ,, 전시·공간디자인",서울 용산구,경력2년↑,대졸↑,계약직,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54239931
54150424,마케팅,2026-07-19 15:46:59,2026-07-02,수정일,(주)더파운더즈,[ANUA 아누아] 북미 영상 콘텐츠 마케팅 채용전환형 인턴,"온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, ,, 디지털마케팅, 외",서울 강남구,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54150424
54451001,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주)퍼셀,[PURCELL] 퍼포먼스 마케터,"SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 인플루언서마케팅, ,, 바이럴마케팅, 외",서울 강남구,경력 2~10년,대졸↑,정규직,~09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451001
54384545,마케팅,2026-07-19 15:46:59,2026-07-06,등록일,(주)레뷰코퍼레이션,글로벌 인플루언서 마케팅 세일즈 유닛장 모집 (Unit Lead),"SNS마케팅, ,, 마케팅, ,, 광고영업, ,, 광고주관리, ,, 검색광고, 외",서울 강남구,경력 5~10년,초대졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54384545
54268365,마케팅,2026-07-19 15:46:59,2026-06-24,등록일,카페24(주),[마케팅센터] 온라인광고 컨설팅 담당자(AE) 모집,"SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅, ,, IMC, 외",서울 동작구,경력 1~3년,학력무관,정규직,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54268365
54489747,마케팅,2026-07-19 15:46:59,2026-07-16,등록일,(주)더블유디,[프랜차이즈 본사] SNS 콘텐츠 마케터 및 기획 모집,"콘텐츠기획, ,, 영상편집, ,, 프랜차이즈",경기전체,경력2년↑,초대졸↑,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54489747
54345640,마케팅,2026-07-19 15:46:59,2026-07-02,수정일,(주)쥬비스다이어트,마케터 경력직(팀장급) 채용,"프로덕트마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울 강남구,경력 7~10년,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54345640
54360208,마케팅,2026-07-19 15:46:59,2026-07-03,등록일,(주)디엔컴퍼니,[DNC] 에스테틱사업부 마케팅 PM 채용,"마케팅기획, ,, 마케팅전략, ,, 마케팅, ,, 디지털마케팅, ,, 광고마케팅, 외",서울 성동구,경력 1~10년,대졸↑,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54360208
54452449,마케팅,2026-07-19 15:46:59,2026-07-14,수정일,(주)하이브,[HYBE IPX] CX/IP 마케팅 기획,"마케팅, ,, 엔터테인먼트",서울 용산구,경력3년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54452449
54047876,마케팅,2026-07-19 15:46:59,2026-06-26,수정일,매드업,[마케팅 사업 부문] 마케팅 어시스턴트(운영 보조)-계약직 채용,"온라인마케팅, ,, 광고기획, ,, 키워드광고, ,, AE(광고기획자), ,, 미디어플래너, 외",서울 서초구,경력무관,대졸↑,계약직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54047876
54040091,마케팅,2026-07-19 15:46:59,2026-06-30,수정일,매드업,[마케팅 사업 부문] 글로벌 퍼포먼스 마케터(AE) 채용,"온라인마케팅, ,, 글로벌마케팅, ,, 키워드광고, ,, AE(광고기획자), ,, 광고대행사",서울 강남구,경력 1~10년,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54040091
54451201,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,(주)오오비컴퍼니,[오오비컴퍼니] 마케팅(AE) 오프라인 경력(5년차 이상),"마케팅, ,, IMC, ,, 광고마케팅, ,, 마케팅기획, ,, BTL, 외",서울 용산구,경력5년↑,학력무관,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451201
54451257,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,(주)오오비컴퍼니,[오오비컴퍼니] 마케팅(AE) 오프라인 경력(7년차 이상),"마케팅, ,, IMC, ,, 광고마케팅, ,, 마케팅기획, ,, BTL, 외",서울 용산구,경력7년↑,학력무관,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451257
54382273,마케팅,2026-07-19 15:46:59,2026-07-06,등록일,(주)미미박스,글로벌 SNS 콘텐츠 마케터 (인턴),"마케팅기획, ,, 마케팅전략, ,, 마케팅, ,, 오프라인마케팅, ,, 디지털마케팅, 외",서울 강남구,신입,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54382273
54381020,마케팅,2026-07-19 15:46:59,2026-07-10,수정일,(주)더파운더즈,글로벌 그로스/퍼포먼스 마케팅 매니저,"블로그마케팅, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울 강남구,경력1년↑,초대졸↑,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54381020
54452320,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,(주)데일리앤코,"[티타드,몽제] 컨텐츠팀 영상마케터 신입/경력 추가 채용","SNS마케팅, ,, 온라인마케팅, ,, 마케팅, ,, 콘텐츠마케팅, ,, 콘텐츠기획, 외",서울 송파구,경력무관,대졸↑,정규직,~07/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54452320
54433316,마케팅,2026-07-19 15:46:59,2026-07-10,등록일,(주)알엑스랩,[외국벤처/알엑스랩] 알엑스퍼트 SNS 콘텐츠 뷰티 마케터,"SNS마케팅, ,, CRM마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울전체,신입,초대졸↑,정규직,~09/08(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54433316
54469464,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,네이버제트(주),8월 전분야 체험형 인턴-2차(콘텐츠 마케팅),"콘텐츠마케팅, ,, 콘텐츠기획, ,, 시장조사, ,, 자료조사, ,, 자료조사, 외",경기 성남시 분당구,신입,학력무관,인턴직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54469464
54406162,마케팅,2026-07-19 15:46:59,2026-07-08,등록일,주식회사 청담글로벌,[코스닥상장사] (주)청담글로벌 글로벌 콘텐츠 마케터(인턴/3명),"SNS마케팅, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, ,, 비즈니스마케팅, 외",서울 강남구,신입,초대졸↑,인턴직,~08/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54406162
54268518,마케팅,2026-07-19 15:46:59,2026-06-24,등록일,(주)드림인사이트,[코스닥상장사] 디지털 마케팅 AE 팀장급 모집,"IMC, ,, 마케팅기획, ,, AE(광고기획자), ,, AE(광고기획자), ,, 광고대행사",서울 구로구,경력7년↑,초대졸↑,,~08/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54268518
54310695,마케팅,2026-07-19 15:46:59,2026-06-29,등록일,라인프렌즈스퀘어(주),Marketing Internship (체험형 인턴쉽),"마케팅, ,, 판매",서울 중구,경력무관,학력무관,인턴직,~07/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54310695
54364654,마케팅,2026-07-19 15:46:59,2026-07-03,등록일,(주)니온밸리코리아,브랜드 기획 & 마케팅 담당자 모집,"온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 콘텐츠마케팅, ,, 브랜드마케팅, 외",서울 성동구,경력3년↑,학력무관,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54364654
54323501,마케팅,2026-07-19 15:46:59,2026-06-30,등록일,지멘스(주),Marketing Professional - AP Zone (DI Korea),"마케팅전략, ,, 마케팅, ,, 디지털마케팅, ,, 마케팅기획, ,, 전자",서울 종로구,경력1년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54323501
54295384,마케팅,2026-07-19 15:46:59,2026-06-26,등록일,에이치엘비(주),HLB계열사] PR 인플루언서 마케팅 보조 파트타이머 모집 공고,"온라인마케팅, ,, 마케팅, ,, 인플루언서마케팅, ,, 바이럴마케팅, ,, 전자상거래",서울 마포구,경력무관,학력무관,아르바이트,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54295384
54433678,마케팅,2026-07-19 15:46:59,2026-07-10,등록일,매드업,[브랜드빌드업팀] 퍼포먼스 마케터 채용,"SNS마케팅, ,, 퍼포먼스마케팅, ,, 디지털마케팅, ,, 콘텐츠마케팅, ,, 인플루언서마케팅, 외",서울 서초구,경력1년↑,학력무관,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54433678
54410158,마케팅,2026-07-19 15:46:59,2026-07-09,수정일,(주)샤페론,퍼포먼스 마케터 [샤페론 자회사],"블로그마케팅, ,, CRM마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울전체,경력3년↑,고졸↑,정규직,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54410158
54294701,마케팅,2026-07-19 15:46:59,2026-06-26,수정일,(주)더파운더즈,[프로젝트21] D2C 그로스 마케터,"CRM마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 마케팅기획, 외",서울 강남구,경력2년↑,초대졸↑,정규직,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54294701
54055686,마케팅,2026-07-19 15:46:59,2026-06-23,수정일,(주)케어젠,아마존(Amazon) 디지털마케팅 팀장 채용 [코스닥 상장사],"블로그마케팅, ,, 마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, 외",서울 강남구,경력13년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54055686
54396278,마케팅,2026-07-19 15:46:59,2026-07-08,수정일,(주)더파운더즈,[ANUA 아누아] 북미 인플루언서 마케팅 인턴(채용연계형),"SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울 강남구,신입,학력무관,인턴직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54396278
54349761,마케팅,2026-07-19 15:46:59,2026-07-10,수정일,선진뷰티사이언스(주),[선진뷰티사이언스] 아이레시피 화장품 마케팅 부문 공개 채용,"블로그마케팅, ,, SNS마케팅, ,, 프로덕트마케팅, ,, CRM마케팅, ,, 온라인마케팅, 외",서울 금천구,신입·경력,대졸↑,정규직·인턴직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54349761
54427705,마케팅,2026-07-19 15:46:59,2026-07-10,수정일,(주)헤럴드,코리아헤럴드 디지털콘텐츠 마케터 모집(계약직),"SNS마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 디지털마케팅, 외",서울 용산구,경력2년↑,대졸↑,계약직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54427705
53999979,마케팅,2026-07-19 15:46:59,2026-07-09,수정일,(주)링크프라이스,[링크프라이스] 글로벌 마케팅 담당자 채용(경력),"마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울 금천구,경력5년↑,대졸↑,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53999979
