rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크,매칭타겟명
54193711,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,(주)데이원컴퍼니,[콜로소][신입/인턴] 콘텐츠 상품 기획자,"마케팅기획, ,, 마케팅기획, ,, 브랜드기획, ,, 콘텐츠기획, ,, 상품기획, 외",서울 강남구,경력무관,학력무관,정규직·인턴직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54193711,데이원컴퍼니
54376997,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,(주)달바글로벌,달바글로벌[d'Alba Global] 브랜드마케팅 재고관리 및 사무보조,"마케팅전략, ,, 바이럴마케팅, ,, 마케팅기획, ,, BM(브랜드매니저), ,, 이벤트프로모션, 외",서울 마포구,경력무관,대졸↑,,~09/04(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54376997,달바글로벌
54476288,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,(주)클래시스,[클래시스] 해외마케팅 팀장 채용,"마케팅기획, ,, SNS마케팅, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, 외",서울 강남구,경력10년↑,대졸↑,정규직,~09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54476288,클래시스
54253541,마케팅,2026-07-19 15:46:59,2026-06-23,수정일,(주)대웅제약,[대웅제약] ETC 마케팅 경력직 PM(CNS),"마케팅, ,, 제약/바이오, ,, PM, ,, 바이오",서울 강남구,경력3년↑,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54253541,대웅제약
54428701,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,메가스터디교육(주),유아/초등/중등 교육 브랜드 마케팅,"온라인마케팅, ,, 마케팅, ,, 오프라인마케팅, ,, 디지털마케팅, ,, 브랜드마케팅, 외",서울전체,경력4년↑,대졸↑,계약직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54428701,메가스터디교육
54396956,마케팅,2026-07-19 15:46:59,2026-07-07,수정일,씨제이프레시웨이(주),CJ프레시웨이 커뮤니케이션팀 인턴 채용,"홍보, ,, 사무보조, ,, 유통업",서울 마포구,경력무관,학력무관,아르바이트,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54396956,씨제이
54311116,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,삼일제약,[삼일제약] 안과마케팅 담당 모집 (서울 본사),"마케팅기획, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 비즈니스마케팅, 외",서울 서초구,경력 3~10년,대졸↑,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54311116,삼일제약
54283022,마케팅,2026-07-19 15:46:59,2026-07-07,수정일,메가스터디(주),출판사업본부 마케팅 담당자 채용,"마케팅기획, ,, 마케팅전략, ,, 디지털마케팅, ,, 인플루언서마케팅, ,, 브랜드마케팅, 외",서울 서초구,경력 5~8년,대졸↑,정규직,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54283022,메가스터디
54469441,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,네이버제트(주),8월 전분야 체험형 인턴-2차(SNS 콘텐츠 제작),"SNS마케팅, ,, 콘텐츠마케팅, ,, 콘텐츠기획, ,, 콘텐츠에디터, ,, SNS, 외",경기 성남시 분당구,신입,학력무관,인턴직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54469441,네이버
54475771,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,(주)신세계야구단,2026년 SSG랜더스 언론홍보 경력직 채용,"야구, ,, 홍보, ,, 언론홍보, ,, 스포츠",인천 미추홀구,경력2년↑,대졸↑,정규직,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54475771,신세계
54366837,마케팅,2026-07-19 15:46:59,2026-07-03,등록일,(주)웹젠,[웹젠] AI 마케팅 디자이너(신입/경력),"마케팅, ,, 디지털마케팅, ,, 콘텐츠마케팅, ,, 광고마케팅, ,, 마케팅기획, 외",경기 성남시 분당구,경력무관,학력무관,정규직,~09/01(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54366837,웹젠
54493869,마케팅,2026-07-19 15:46:59,2026-07-17,등록일,(주)아이스크림미디어,[아이스크림미디어] 단행본 출판 영업 마케터(계약직),"SNS마케팅, ,, 온라인마케팅, ,, 콘텐츠마케팅, ,, 콘텐츠기획, ,, 영업지원, 외",경기 성남시 분당구,경력무관,학력무관,,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54493869,아이스크림미디어
54452918,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주)달바글로벌,달바글로벌[d'Alba Global] 아세안팀 마케터 채용 (경력),"SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울 마포구,경력1년↑,초대졸↑,,~09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54452918,달바글로벌
54469258,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,네이버제트(주),8월 전분야 체험형 인턴-2차(피드콘텐츠큐레이션 및 크리에이터),"콘텐츠기획, ,, 콘텐츠에디터, ,, 콘텐츠관리, ,, 크리에이터",경기 성남시 분당구,신입,학력무관,인턴직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54469258,네이버
54142921,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,파크시스템스(주),글로벌 커뮤니케이션 스페셜리스트 채용,"마케팅, ,, 글로벌마케팅, ,, 디지털마케팅, ,, 콘텐츠마케팅, ,, 콘텐츠기획, 외",경기 과천시,경력 3~5년,대졸↑,정규직,~08/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54142921,파크시스템스
54459409,마케팅,2026-07-19 15:46:59,2026-07-14,등록일,대원미디어(주),[대원미디어] 웹플랫폼운영팀 O4O플랫폼 서비스 운영 계약 채용,"온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 콘텐츠마케팅, ,, 브랜드마케팅, 외",서울전체,경력무관,고졸↑,계약직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54459409,대원미디어
54456629,마케팅,2026-07-19 15:46:59,2026-07-14,수정일,(주)에스엠엔터테인먼트,아티스트 소셜 콘텐츠 기획/제작 담당자 채용 (신입/경력),"SNS마케팅, ,, 콘텐츠마케팅, ,, 콘텐츠기획, ,, 콘텐츠에디터, ,, SNS, 외",서울 성동구,신입·경력,대졸↑,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54456629,에스엠엔터테인먼트
54392137,마케팅,2026-07-19 15:46:59,2026-07-07,등록일,(주)네오위즈,[네오위즈] 중화권사업팀 팬덤 마케팅 PM,"마케팅, ,, 글로벌마케팅, ,, 게임운영",경기 성남시 분당구,경력무관,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54392137,네오위즈
54463878,마케팅,2026-07-19 15:46:59,2026-07-14,등록일,와이씨앤티(주),메리어트 호텔 포포인츠 서울 구로 마케팅 담당 채용,"블로그마케팅, ,, 마케팅, ,, 비즈니스마케팅, ,, 호텔리어, ,, 호텔, 외",서울 구로구,경력,초대졸↑,계약직,~08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54463878,와이씨
54260479,마케팅,2026-07-19 15:46:59,2026-06-24,수정일,(주)실리콘투,[실리콘투] K-Beauty SNS 중동 채널 기획자 및 인플루언서,"SNS마케팅, ,, 인플루언서마케팅, ,, SNS, ,, 인플루언서, ,, 유통업",경기 성남시 분당구,경력무관,학력무관,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54260479,실리콘투
54229635,마케팅,2026-07-19 15:46:59,2026-06-19,등록일,(주)달바글로벌,달바글로벌[d'Alba Global] 일본팀 온라인 MD & 마케터 채용,"글로벌마케팅, ,, 바이럴마케팅, ,, 온라인영업, ,, 쇼핑몰관리, ,, 매체관리, 외",서울 마포구,경력무관,초대졸↑,,~08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54229635,달바글로벌
54469865,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,(주)아모레퍼시픽,[경력] '26년 AMOREPACIFIC 채용_헤어/바디/덴탈 브랜드 GTM,"마케팅전략, ,, 매출관리, ,, 매출관리, ,, 전략기획, ,, 화장품",서울전체,경력5년↑,대졸↑,정규직,~07/28(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54469865,아모레퍼시픽
54282242,마케팅,2026-07-19 15:46:59,2026-06-25,수정일,(주)실리콘투,[실리콘투] 북미 TikTok 콘텐츠 크리에이터 인턴 (채용연계형),"온라인마케팅, ,, 퍼포먼스마케팅, ,, 콘텐츠마케팅, ,, 제휴마케팅, ,, 바이럴마케팅, 외",경기 성남시 분당구,신입,학력무관,인턴직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54282242,실리콘투
54456323,마케팅,2026-07-19 15:46:59,2026-07-14,수정일,(주)마녀공장,[글로벌아마존팀] 아마존/틱톡샵 운영 인턴 (체험형),"인플루언서마케팅, ,, 인플루언서, ,, 채널관리, ,, 채널관리, ,, 크리에이터, 외",서울 강남구,경력무관,학력무관,인턴직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54456323,마녀공장
54025574,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,(주)카카오,카카오 광고 대행사 컨설팅/관리 담당자,"마케팅기획, ,, 마케팅전략, ,, 마케팅, ,, 광고마케팅, ,, 마케팅기획, 외",경기 성남시 분당구,경력5년↑,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54025574,카카오
54219054,마케팅,2026-07-19 15:46:59,2026-06-18,등록일,(주)노랑풍선,(주)노랑풍선 CRM 담당자 경력직 채용,"마케팅기획, ,, CRM마케팅, ,, 마케팅, ,, SNS, ,, 홍보, 외",서울 중구,경력3년↑,대졸↑,정규직,~08/17(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54219054,노랑풍선
54403692,마케팅,2026-07-19 15:46:59,2026-07-08,수정일,네이버웹툰(유),[네이버웹툰] 스페인어 컨텐츠 현지화 및 마케팅 (체험형 인턴),"마케팅기획, ,, SNS마케팅, ,, 마케팅전략, ,, 마케팅, ,, 마케팅기획, 외",경기 성남시 분당구,신입,학력무관,인턴직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54403692,네이버웹툰
54402715,마케팅,2026-07-19 15:46:59,2026-07-08,수정일,현대약품(주),[현대약품] ETC 마케팅 PM 채용,"마케팅전략, ,, 마케팅, ,, 병원마케팅, ,, ETCPM, ,, 의약·제약",서울 강남구,경력 2~10년,대졸↑,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54402715,현대약품
54103650,마케팅,2026-07-19 15:46:59,2026-07-09,수정일,(주)뉴트리원,(주)뉴트리원 글로벌 브랜드 전략기획 담당자 (3년 이상),"마케팅기획, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, ,, 브랜드마케팅, 외",서울 송파구,경력3년↑,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54103650,뉴트리
54350206,마케팅,2026-07-19 15:46:59,2026-07-07,수정일,(주)이노션,[이노션] 언론 PR 담당자 (육아휴직 대체),"홍보, ,, 언론홍보, ,, 광고대행사",서울 강남구,경력3년↑,대졸↑,계약직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54350206,이노션
54484057,마케팅,2026-07-19 15:46:59,2026-07-16,등록일,(주)데이원컴퍼니,[콜로소][정규직] 운동 콘텐츠 상품기획자,"콘텐츠기획, ,, 상품기획, ,, 사업기획, ,, 통계/분석, ,, 온라인교육, 외",서울 강남구,경력무관,학력무관,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54484057,데이원컴퍼니
54458466,마케팅,2026-07-19 15:46:59,2026-07-14,수정일,네이버웹툰(유),글로벌 웹툰 서비스 퍼포먼스 마케터 (인도네시아/스페인어권),"마케팅기획, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, 외",경기 성남시 분당구,경력3년↑,학력무관,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54458466,네이버웹툰
54444313,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,삼진식품(주),[삼진어묵 서울본부] 식품 마케팅 PM 경력사원 채용,"프로덕트마케팅, ,, 시장조사, ,, 브랜드관리, ,, 기획MD, ,, 식품가공",서울 송파구,경력5년↑,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54444313,삼진식품
54486730,마케팅,2026-07-19 15:46:59,2026-07-16,등록일,(주)에스엠컬처앤콘텐츠,[SM C&C] SM컬처앤콘텐츠 MICE/행사 기획 및 운영 담당 채용,"기업영업, ,, 여행사영업, ,, 여행사, ,, MICE, ,, 행사기획, 외",서울 성동구,경력 1~5년,초대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54486730,에스엠
54430538,마케팅,2026-07-19 15:46:59,2026-07-10,등록일,(주)데이원컴퍼니,[패스트캠퍼스][전환형 인턴] 코스 매니저 대규모 채용,"마케팅기획, ,, 마케팅기획, ,, 브랜드기획, ,, 콘텐츠기획, ,, 상품기획, 외",서울 강남구,경력무관,학력무관,인턴직,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54430538,데이원컴퍼니
54403496,마케팅,2026-07-19 15:46:59,2026-07-14,수정일,(주)하림지주,[하림그룹/하림산업] 오드그로서 CRM 마케터 채용,"브랜드MD, ,, 바잉MD, ,, 리테일MD, ,, 기획MD, ,, 식품MD, 외",서울 강남구,경력3년↑,대졸↑,정규직,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54403496,하림지주
54451897,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주)케이티나스미디어,[KT그룹사-케이티나스미디어] SNS 사업 리더 채용,"광고영업, ,, 광고대행사",서울 강남구,경력 8~15년,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451897,케이티
54487222,마케팅,2026-07-19 15:46:59,2026-07-16,등록일,우리엔터프라이즈(주),[WOOREE그룹] 클라리온 건강기능식품 영업·마케팅(팀원) 채용,"마케팅기획, ,, 마케팅기획, ,, 영업전략, ,, 거래처영업, ,, 거래처관리, 외",서울 강남구,경력 1~5년,학력무관,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54487222,우리엔터프라이즈
54072428,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,폰드그룹(주),폰드그룹(주) 라이브커머스 현장운영직 채용,"마케팅, ,, 라이브커머스, ,, 오픈마켓, ,, 잡화",서울 영등포구,경력1년↑,학력무관,,~08/03(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54072428,폰드그룹
54447174,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,파르나스호텔(주),[서울] Marketing / Designer (신입),"브로슈어, ,, 프로모션디자인, ,, 홍보물, ,, 디지털디자인, ,, 리플렛, 외",서울 강남구,신입,대졸↑,,~07/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54447174,파르나스호텔
54364655,마케팅,2026-07-19 15:46:59,2026-07-07,수정일,주식회사 청담글로벌,[코스닥상장사] (주)청담글로벌 브랜드파트너십 기획&전략,"마케팅기획, ,, 브랜드기획, ,, 영업관리, ,, 영업기획, ,, 영업전략, 외",서울 강남구,경력3년↑,대졸↑,정규직,~09/01(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54364655,청담글로벌
54086013,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,(주)넥슨코리아,[플랫폼본부] UA실 UA 매니저,"마케팅, ,, 광고캠페인, ,, 전략기획",경기 성남시 분당구,경력,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54086013,넥슨코리아
54218118,마케팅,2026-07-19 15:46:59,2026-06-18,수정일,(주)실리콘투,[실리콘투] 라이브커머스 경력 채용,"콘텐츠기획, ,, 라이브커머스, ,, 유통업",경기 성남시 분당구,경력1년↑,대졸↑,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54218118,실리콘투
54380657,마케팅,2026-07-19 15:46:59,2026-07-06,등록일,동아제약(주),[동아제약] 오쏘몰 브랜드전략 부문 경력직 채용,"마케팅, ,, 시장조사, ,, 건강기능식품, ,, BM(브랜드매니저), ,, 의약·제약",서울 동대문구,경력 6~12년,대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54380657,동아제약
54483480,마케팅,2026-07-19 15:46:59,2026-07-16,등록일,(주)데이원컴퍼니,[콜로소][정규직] 공예/취미 콘텐츠 상품기획자,"콘텐츠기획, ,, 상품기획, ,, 사업기획, ,, 통계/분석, ,, 온라인교육, 외",서울 강남구,경력무관,학력무관,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54483480,데이원컴퍼니
54270257,마케팅,2026-07-19 15:46:59,2026-07-10,수정일,(주)이니스프리,[이니스프리] '글로벌 소셜(틱톡 등) 기획/제작' 계약직 채용,"영상디자인, ,, 영상디자이너, ,, 그래픽디자인, ,, 영상편집, ,, 영상제작, 외",서울 용산구,경력무관,초대졸↑,,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54270257,이니스프리
54392755,마케팅,2026-07-19 15:46:59,2026-07-07,수정일,(주)에스제이그룹,RAINS 브랜드기획실 인턴 채용,"마케팅기획, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 마케팅기획, 외",서울 강남구,경력무관,초대졸↑,계약직,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54392755,에스제이그룹
